time	Control	Speed_rpm	
1740.89	2900	1302	
1740.9	2900	1302	
1740.91	2900	1330	
1740.92	2900	1330	
1740.93	2900	1330	
1740.94	2900	1330	
1740.95	2900	1330	
1740.96	2900	1374	
1740.97	2900	1374	
1740.98	2900	1374	
1740.99	2900	1374	
1741	2900	1374	
1741.01	2900	1418	
1741.02	2900	1418	
1741.03	2900	1418	
1741.04	2900	1418	
1741.05	2900	1418	
1741.06	2900	1418	
1741.07	2900	1467	
1741.08	2900	1467	
1741.0900000000001	2900	1467	
1741.1000000000001	2900	1467	
1741.1100000000001	2900	1467	
1741.1200000000001	2900	1513	
1741.13	2900	1513	
1741.14	2900	1513	
1741.15	2900	1513	
1741.16	2900	1559	
1741.17	2900	1559	
1741.18	2900	1559	
1741.19	2900	1559	
1741.2	2900	1559	
1741.21	2900	1559	
1741.22	2900	1580	
1741.23	2900	1580	
1741.24	2900	1580	
1741.25	2900	1580	
1741.26	2900	1580	
1741.27	2900	1648	
1741.28	2900	1648	
1741.29	2900	1648	
1741.3	2900	1648	
1741.31	2900	1699	
1741.32	2900	1699	
1741.33	2900	1699	
1741.3400000000001	2900	1699	
1741.3500000000001	2900	1699	
1741.3600000000001	2900	1740	
1741.3700000000001	2900	1740	
1741.38	2900	1740	
1741.39	2900	1740	
1741.4	2900	1740	
1741.41	2900	1740	
1741.42	2900	1770	
1741.43	2900	1770	
1741.44	2900	1770	
1741.45	2900	1770	
1741.46	2900	1814	
1741.47	2900	1814	
1741.48	2900	1814	
1741.49	2900	1814	
1741.5	2900	1814	
1741.51	2900	1814	
1741.52	2900	1885	
1741.53	2900	1885	
1741.54	2900	1885	
1741.55	2900	1885	
1741.56	2900	1926	
1741.57	2900	1926	
1741.58	2900	1926	
1741.5900000000001	2900	1926	
1741.6000000000001	2900	1926	
1741.6100000000001	2900	1958	
1741.6200000000001	2900	1958	
1741.63	2900	1958	
1741.64	2900	1958	
1741.65	2900	1958	
1741.66	2900	2022	
1741.67	2900	2022	
1741.68	2900	2022	
1741.69	2900	2022	
1741.7	2900	2022	
1741.71	2900	2056	
1741.72	2900	2056	
1741.73	2900	2056	
1741.74	2900	2056	
1741.75	2900	2056	
1741.76	2900	2056	
1741.77	2900	2127	
1741.78	2900	2127	
1741.79	2900	2127	
1741.8	2900	2127	
1741.81	2900	2165	
1741.82	2900	2165	
1741.83	2900	2165	
1741.8400000000001	2900	2165	
1741.8500000000001	2900	2165	
1741.8600000000001	2900	2165	
1741.8700000000001	2900	2220	
1741.88	2900	2220	
1741.89	2900	2220	
1741.9	2900	2220	
1741.91	2900	2220	
1741.92	2900	2263	
1741.93	2900	2263	
1741.94	2900	2263	
1741.95	2900	2263	
1741.96	2900	2314	
1741.97	2900	2314	
1741.98	2900	2314	
1741.99	2900	2314	
1742	2900	2314	
1742.01	2900	2373	
1742.02	2900	2373	
1742.03	2900	2373	
1742.04	2900	2373	
1742.05	2900	2373	
1742.06	2900	2373	
1742.07	2900	2391	
1742.08	2900	2391	
1742.0900000000001	2900	2391	
1742.1000000000001	2900	2391	
1742.1100000000001	2900	2453	
1742.1200000000001	2900	2453	
1742.13	2900	2453	
1742.14	2900	2453	
1742.15	2900	2453	
1742.16	2900	2462	
1742.17	2900	2462	
1742.18	2900	2462	
1742.19	2900	2462	
1742.2	2900	2462	
1742.21	2900	2462	
1742.22	2900	2491	
1742.23	2900	2491	
1742.24	2900	2491	
1742.25	2900	2491	
1742.26	2900	2524	
1742.27	2900	2524	
1742.28	2900	2524	
1742.29	2900	2524	
1742.3	2900	2524	
1742.31	2900	2554	
1742.32	2900	2554	
1742.33	2900	2554	
1742.3400000000001	2900	2554	
1742.3500000000001	2900	2554	
1742.3600000000001	2900	2554	
1742.3700000000001	2900	2579	
1742.38	2900	2579	
1742.39	2900	2579	
1742.4	2900	2579	
1742.41	2900	2579	
1742.42	2900	2594	
1742.43	2900	2594	
1742.44	2900	2594	
1742.45	2900	2594	
1742.46	2900	2610	
1742.47	2900	2610	
1742.48	2900	2610	
1742.49	2900	2610	
1742.5	2900	2610	
1742.51	2900	2636	
1742.52	2900	2636	
1742.53	2900	2636	
1742.54	2900	2636	
1742.55	2900	2636	
1742.56	2900	2636	
1742.57	2900	2652	
1742.58	2900	2652	
1742.5900000000001	2900	2652	
1742.6000000000001	2900	2652	
1742.6100000000001	2900	2663	
1742.6200000000001	2900	2663	
1742.63	2900	2663	
1742.64	2900	2663	
1742.65	2900	2663	
1742.66	2900	2679	
1742.67	2900	2679	
1742.68	2900	2679	
1742.69	2900	2679	
1742.7	2900	2679	
1742.71	2900	2690	
1742.72	2900	2690	
1742.73	2900	2690	
1742.74	2900	2690	
1742.75	2900	2690	
1742.76	2900	2690	
1742.77	2900	2690	
1742.78	2900	2690	
1742.79	2900	2690	
1742.8	2900	2690	
1742.81	2900	2690	
1742.82	2900	2724	
1742.83	2900	2724	
1742.8400000000001	2900	2724	
1742.8500000000001	2900	2724	
1742.8600000000001	2900	2724	
1742.8700000000001	2900	2701	
1742.88	2900	2701	
1742.89	2900	2701	
1742.9	2900	2701	
1742.91	2900	2701	
1742.92	2900	2735	
1742.93	2900	2735	
1742.94	2900	2735	
1742.95	2900	2735	
1742.96	2900	2729	
1742.97	2900	2729	
1742.98	2900	2729	
1742.99	2900	2729	
1743	2900	2729	
1743.01	2900	2729	
1743.02	2900	2729	
1743.03	2900	2729	
1743.04	2900	2729	
1743.05	2900	2729	
1743.06	2900	2729	
1743.07	2900	2729	
1743.08	2900	2729	
1743.0900000000001	2900	2729	
1743.1000000000001	2900	2729	
1743.1100000000001	2900	2735	
1743.1200000000001	2900	2735	
1743.13	2900	2735	
1743.14	2900	2735	
1743.15	2900	2735	
1743.16	2900	2764	
1743.17	2900	2764	
1743.18	2900	2764	
1743.19	2900	2764	
1743.2	2900	2764	
1743.21	2900	2752	
1743.22	2900	2752	
1743.23	2900	2752	
1743.24	2900	2752	
1743.25	2900	2752	
1743.26	2900	2752	
1743.27	2900	2781	
1743.28	2900	2781	
1743.29	2900	2781	
1743.3	2900	2781	
1743.31	2900	2764	
1743.32	2900	2764	
1743.33	2900	2764	
1743.3400000000001	2900	2764	
1743.3500000000001	2900	2764	
1743.3600000000001	2900	2781	
1743.3700000000001	2900	2781	
1743.38	2900	2781	
1743.39	2900	2781	
1743.4	2900	2781	
1743.41	2900	2781	
1743.42	2900	2770	
1743.43	2900	2770	
1743.44	2900	2770	
1743.45	2900	2770	
1743.46	2900	2770	
1743.47	2900	2764	
1743.48	2900	2764	
1743.49	2900	2764	
1743.5	2900	2764	
1743.51	2900	2764	
1743.52	2900	2764	
1743.53	2900	2764	
1743.54	2900	2764	
1743.55	2900	2764	
1743.56	2900	2746	
1743.57	2900	2746	
1743.58	2900	2746	
1743.5900000000001	2900	2746	
1743.6000000000001	2900	2746	
1743.6100000000001	2900	2746	
1743.6200000000001	2900	2764	
1743.63	2900	2764	
1743.64	2900	2764	
1743.65	2900	2764	
1743.66	2900	2764	
1743.67	2900	2752	
1743.68	2900	2752	
1743.69	2900	2752	
1743.7	2900	2752	
1743.71	2900	2781	
1743.72	2900	2781	
1743.73	2900	2781	
1743.74	2900	2781	
1743.75	2900	2781	
1743.76	2900	2764	
1743.77	2900	2764	
1743.78	2900	2764	
1743.79	2900	2764	
1743.8	2900	2764	
1743.81	2900	2781	
1743.82	2900	2781	
1743.83	2900	2781	
1743.8400000000001	2900	2781	
1743.8500000000001	2900	2781	
1743.8600000000001	2900	2770	
1743.8700000000001	2900	2770	
1743.88	2900	2770	
1743.89	2900	2770	
1743.9	2900	2770	
1743.91	2900	2770	
1743.92	2900	2746	
1743.93	2900	2746	
1743.94	2900	2746	
1743.95	2900	2746	
1743.96	2900	2770	
1743.97	2900	2770	
1743.98	2900	2770	
1743.99	2900	2770	
1744	2900	2770	
1744.01	2900	2764	
1744.02	2900	2764	
1744.03	2900	2764	
1744.04	2900	2764	
1744.05	2900	2764	
1744.06	2900	2781	
1744.07	2900	2781	
1744.08	2900	2781	
1744.0900000000001	2900	2781	
1744.1000000000001	2900	2781	
1744.1100000000001	2900	2764	
1744.1200000000001	2900	2764	
1744.13	2900	2764	
1744.14	2900	2764	
1744.15	2900	2764	
1744.16	2900	2799	
1744.17	2900	2799	
1744.18	2900	2799	
1744.19	2900	2799	
1744.2	2900	2799	
1744.21	2900	2776	
1744.22	2900	2776	
1744.23	2900	2776	
1744.24	2900	2776	
1744.25	2900	2776	
1744.26	2900	2776	
1744.27	2900	2781	
1744.28	2900	2781	
1744.29	2900	2781	
1744.3	2900	2781	
1744.31	2900	2781	
1744.32	2900	2781	
1744.33	2900	2781	
1744.3400000000001	2900	2781	
1744.3500000000001	2900	2781	
1744.3600000000001	2900	2781	
1744.3700000000001	2900	2781	
1744.38	2900	2781	
1744.39	2900	2781	
1744.4	2900	2781	
1744.41	2900	2781	
1744.42	2900	2781	
1744.43	2900	2781	
1744.44	2900	2781	
1744.45	2900	2781	
1744.46	2900	2781	
1744.47	2900	2781	
1744.48	2900	2781	
1744.49	2900	2781	
1744.5	2900	2781	
1744.51	2900	2781	
1744.52	2900	2781	
1744.53	2900	2781	
1744.54	2900	2781	
1744.55	2900	2781	
1744.56	2900	2793	
1744.57	2900	2793	
1744.58	2900	2793	
1744.5900000000001	2900	2793	
1744.6000000000001	2900	2793	
1744.6100000000001	2900	2781	
1744.6200000000001	2900	2781	
1744.63	2900	2781	
1744.64	2900	2781	
1744.65	2900	2781	
1744.66	2900	2781	
1744.67	2900	2781	
1744.68	2900	2781	
1744.69	2900	2781	
1744.7	2900	2781	
1744.71	1000	2776	
1744.72	1000	2776	
1744.73	1000	2776	
1744.74	1000	2776	
1744.75	1000	2776	
1744.76	1000	2793	
1744.77	1000	2793	
1744.78	1000	2793	
1744.79	1000	2793	
1744.8	1000	2793	
1744.81	1000	2781	
1744.82	1000	2781	
1744.83	1000	2781	
1744.8400000000001	1000	2781	
1744.8500000000001	1000	2781	
1744.8600000000001	1000	2799	
1744.8700000000001	1000	2799	
1744.88	1000	2799	
1744.89	1000	2799	
1744.9	1000	2799	
1744.91	1000	2799	
1744.92	1000	2781	
1744.93	1000	2781	
1744.94	1000	2781	
1744.95	1000	2781	
1744.96	1000	2781	
1744.97	1000	2781	
1744.98	1000	2781	
1744.99	1000	2781	
1745	1000	2781	
1745.01	1000	2746	
1745.02	1000	2746	
1745.03	1000	2746	
1745.04	1000	2746	
1745.05	1000	2746	
1745.06	1000	2735	
1745.07	1000	2735	
1745.08	1000	2735	
1745.0900000000001	1000	2735	
1745.1000000000001	1000	2735	
1745.1100000000001	1000	2735	
1745.1200000000001	1000	2707	
1745.13	1000	2707	
1745.14	1000	2707	
1745.15	1000	2707	
1745.16	1000	2690	
1745.17	1000	2690	
1745.18	1000	2690	
1745.19	1000	2690	
1745.2	1000	2690	
1745.21	1000	2690	
1745.22	1000	2690	
1745.23	1000	2690	
1745.24	1000	2690	
1745.25	1000	2690	
1745.26	1000	2647	
1745.27	1000	2647	
1745.28	1000	2647	
1745.29	1000	2647	
1745.3	1000	2647	
1745.31	1000	2620	
1745.32	1000	2620	
1745.33	1000	2620	
1745.3400000000001	1000	2620	
1745.3500000000001	1000	2620	
1745.3600000000001	1000	2620	
1745.3700000000001	1000	2579	
1745.38	1000	2579	
1745.39	1000	2579	
1745.4	1000	2579	
1745.41	1000	2579	
1745.42	1000	2574	
1745.43	1000	2574	
1745.44	1000	2574	
1745.45	1000	2574	
1745.46	1000	2529	
1745.47	1000	2529	
1745.48	1000	2529	
1745.49	1000	2529	
1745.5	1000	2529	
1745.51	1000	2491	
1745.52	1000	2491	
1745.53	1000	2491	
1745.54	1000	2491	
1745.55	1000	2491	
1745.56	1000	2440	
1745.57	1000	2440	
1745.58	1000	2440	
1745.5900000000001	1000	2440	
1745.6000000000001	1000	2440	
1745.6100000000001	1000	2413	
1745.6200000000001	1000	2413	
1745.63	1000	2413	
1745.64	1000	2413	
1745.65	1000	2413	
1745.66	1000	2378	
1745.67	1000	2378	
1745.68	1000	2378	
1745.69	1000	2378	
1745.7	1000	2378	
1745.71	1000	2378	
1745.72	1000	2348	
1745.73	1000	2348	
1745.74	1000	2348	
1745.75	1000	2348	
1745.76	1000	2294	
1745.77	1000	2294	
1745.78	1000	2294	
1745.79	1000	2294	
1745.8	1000	2294	
1745.81	1000	2294	
1745.82	1000	2251	
1745.83	1000	2251	
1745.8400000000001	1000	2251	
1745.8500000000001	1000	2251	
1745.8600000000001	1000	2251	
1745.8700000000001	1000	2202	
1745.88	1000	2202	
1745.89	1000	2202	
1745.9	1000	2202	
1745.91	1000	2202	
1745.92	1000	2155	
1745.93	1000	2155	
1745.94	1000	2155	
1745.95	1000	2155	
1745.96	1000	2134	
1745.97	1000	2134	
1745.98	1000	2134	
1745.99	1000	2134	
1746	1000	2134	
1746.01	1000	2134	
1746.02	1000	2083	
1746.03	1000	2083	
1746.04	1000	2083	
1746.05	1000	2083	
1746.06	1000	2040	
1746.07	1000	2040	
1746.08	1000	2040	
1746.0900000000001	1000	2040	
1746.1000000000001	1000	2040	
1746.1100000000001	1000	1991	
1746.1200000000001	1000	1991	
1746.13	1000	1991	
1746.14	1000	1991	
1746.15	1000	1991	
1746.16	1000	1952	
1746.17	1000	1952	
1746.18	1000	1952	
1746.19	1000	1952	
1746.2	1000	1952	
1746.21	1000	1901	
1746.22	1000	1901	
1746.23	1000	1901	
1746.24	1000	1901	
1746.25	1000	1901	
1746.26	1000	1901	
1746.27	1000	1850	
1746.28	1000	1850	
1746.29	1000	1850	
1746.3	1000	1850	
1746.31	1000	1804	
1746.32	1000	1804	
1746.33	1000	1804	
1746.3400000000001	1000	1804	
1746.3500000000001	1000	1804	
1746.3600000000001	1000	1804	
1746.3700000000001	1000	1735	
1746.38	1000	1735	
1746.39	1000	1735	
1746.4	1000	1735	
1746.41	1000	1735	
1746.42	1000	1699	
1746.43	1000	1699	
1746.44	1000	1699	
1746.45	1000	1699	
1746.46	1000	1644	
1746.47	1000	1644	
1746.48	1000	1644	
1746.49	1000	1644	
1746.5	1000	1644	
1746.51	1000	1586	
1746.52	1000	1586	
1746.53	1000	1586	
1746.54	1000	1586	
1746.55	1000	1586	
1746.56	1000	1586	
1746.57	1000	1541	
1746.58	1000	1541	
1746.5900000000001	1000	1541	
1746.6000000000001	1000	1541	
1746.6100000000001	1000	1480	
1746.6200000000001	1000	1480	
1746.63	1000	1480	
1746.64	1000	1480	
1746.65	1000	1480	
1746.66	1000	1468	
1746.67	1000	1468	
1746.68	1000	1468	
1746.69	1000	1468	
1746.7	1000	1468	
1746.71	1000	1468	
1746.72	1000	1410	
1746.73	1000	1410	
1746.74	1000	1410	
1746.75	1000	1410	
1746.76	1000	1367	
1746.77	1000	1367	
1746.78	1000	1367	
1746.79	1000	1367	
1746.8	1000	1367	
1746.81	1000	1338	
1746.82	1000	1338	
1746.83	1000	1338	
1746.8400000000001	1000	1338	
1746.8500000000001	1000	1338	
1746.8600000000001	1000	1316	
1746.8700000000001	1000	1316	
1746.88	1000	1316	
1746.89	1000	1316	
1746.9	1000	1316	
1746.91	1000	1316	
1746.92	1000	1275	
1746.93	1000	1275	
1746.94	1000	1275	
1746.95	1000	1275	
1746.96	1000	1256	
1746.97	1000	1256	
1746.98	1000	1256	
1746.99	1000	1256	
1747	1000	1256	
1747.01	1000	1225	
1747.02	1000	1225	
1747.03	1000	1225	
1747.04	1000	1225	
1747.05	1000	1225	
1747.06	1000	1225	
1747.07	1000	1203	
1747.08	1000	1203	
1747.0900000000001	1000	1203	
1747.1000000000001	1000	1203	
1747.1100000000001	1000	1182	
1747.1200000000001	1000	1182	
1747.13	1000	1182	
1747.14	1000	1182	
1747.15	1000	1182	
1747.16	1000	1168	
1747.17	1000	1168	
1747.18	1000	1168	
1747.19	1000	1168	
1747.2	1000	1168	
1747.21	1000	1147	
1747.22	1000	1147	
1747.23	1000	1147	
1747.24	1000	1147	
1747.25	1000	1147	
1747.26	1000	1133	
1747.27	1000	1133	
1747.28	1000	1133	
1747.29	1000	1133	
1747.3	1000	1133	
1747.31	1000	1105	
1747.32	1000	1105	
1747.33	1000	1105	
1747.3400000000001	1000	1105	
1747.3500000000001	1000	1105	
1747.3600000000001	1000	1103	
1747.3700000000001	1000	1103	
1747.38	1000	1103	
1747.39	1000	1103	
1747.4	1000	1103	
1747.41	1000	1093	
1747.42	1000	1093	
1747.43	1000	1093	
1747.44	1000	1093	
1747.45	1000	1093	
1747.46	1000	1072	
1747.47	1000	1072	
1747.48	1000	1072	
1747.49	1000	1072	
1747.5	1000	1072	
1747.51	1000	1070	
1747.52	1000	1070	
1747.53	1000	1070	
1747.54	1000	1070	
1747.55	1000	1070	
1747.56	1000	1056	
1747.57	1000	1056	
1747.58	1000	1056	
1747.5900000000001	1000	1056	
1747.6000000000001	1000	1056	
1747.6100000000001	1000	1041	
1747.6200000000001	1000	1041	
1747.63	1000	1041	
1747.64	1000	1041	
1747.65	1000	1041	
1747.66	1000	1043	
1747.67	1000	1043	
1747.68	1000	1043	
1747.69	1000	1043	
1747.7	1000	1043	
1747.71	1000	1032	
1747.72	1000	1032	
1747.73	1000	1032	
1747.74	1000	1032	
1747.75	1000	1032	
1747.76	1000	1015	
1747.77	1000	1015	
1747.78	1000	1015	
1747.79	1000	1015	
1747.8	1000	1015	
1747.81	1000	1010	
1747.82	1000	1010	
1747.83	1000	1010	
1747.8400000000001	1000	1010	
1747.8500000000001	1000	1010	
1747.8600000000001	1000	1010	
1747.8700000000001	1000	1011	
1747.88	1000	1011	
1747.89	1000	1011	
1747.9	1000	1011	
1747.91	1000	1011	
1747.92	1000	1009	
1747.93	1000	1009	
1747.94	1000	1009	
1747.95	1000	1009	
1747.96	1000	993	
1747.97	1000	993	
1747.98	1000	993	
1747.99	1000	993	
1748	1000	993	
1748.01	1000	987	
1748.02	1000	987	
1748.03	1000	987	
1748.04	1000	987	
1748.05	1000	987	
1748.06	1000	989	
1748.07	1000	989	
1748.08	1000	989	
1748.0900000000001	1000	989	
1748.1000000000001	1000	989	
1748.1100000000001	1000	987	
1748.1200000000001	1000	987	
1748.13	1000	987	
1748.14	1000	987	
1748.15	1000	987	
1748.16	1000	987	
1748.17	1000	974	
1748.18	1000	974	
1748.19	1000	974	
1748.2	1000	974	
1748.21	1000	972	
1748.22	1000	972	
1748.23	1000	972	
1748.24	1000	972	
1748.25	1000	972	
1748.26	1000	969	
1748.27	1000	969	
1748.28	1000	969	
1748.29	1000	969	
1748.3	1000	969	
1748.31	1000	973	
1748.32	1000	973	
1748.33	1000	973	
1748.3400000000001	1000	973	
1748.3500000000001	1000	973	
1748.3600000000001	1000	964	
1748.3700000000001	1000	964	
1748.38	1000	964	
1748.39	1000	964	
1748.4	1000	964	
1748.41	1000	964	
1748.42	1000	962	
1748.43	1000	962	
1748.44	1000	962	
1748.45	1000	962	
1748.46	1000	959	
1748.47	1000	959	
1748.48	1000	959	
1748.49	1000	959	
1748.5	1000	959	
1748.51	1000	959	
1748.52	1000	961	
1748.53	1000	961	
1748.54	1000	961	
1748.55	1000	961	
1748.56	1000	960	
1748.57	1000	960	
1748.58	1000	960	
1748.5900000000001	1000	960	
1748.6000000000001	1000	960	
1748.6100000000001	1000	959	
1748.6200000000001	1000	959	
1748.63	1000	959	
1748.64	1000	959	
1748.65	1000	959	
1748.66	1000	950	
1748.67	1000	950	
1748.68	1000	950	
1748.69	1000	950	
1748.7	1000	950	
1748.71	1000	950	
1748.72	1000	949	
1748.73	1000	949	
1748.74	1000	949	
1748.75	1000	949	
1748.76	1000	950	
1748.77	1000	950	
1748.78	1000	950	
1748.79	2900	950	
1748.8	2900	950	
1748.81	2900	955	
1748.82	2900	955	
1748.83	2900	955	
1748.8400000000001	2900	955	
1748.8500000000001	2900	955	
1748.8600000000001	2900	951	
1748.8700000000001	2900	951	
1748.88	2900	951	
1748.89	2900	951	
1748.9	2900	951	
1748.91	2900	947	
1748.92	2900	947	
1748.93	2900	947	
1748.94	2900	947	
1748.95	2900	947	
1748.96	2900	949	
1748.97	2900	949	
1748.98	2900	949	
1748.99	2900	949	
1749	2900	949	
1749.01	2900	950	
1749.02	2900	950	
1749.03	2900	950	
1749.04	2900	950	
1749.05	2900	950	
1749.06	2900	973	
1749.07	2900	973	
1749.08	2900	973	
1749.0900000000001	2900	973	
1749.1000000000001	2900	973	
1749.1100000000001	2900	987	
1749.1200000000001	2900	987	
1749.13	2900	987	
1749.14	2900	987	
1749.15	2900	987	
1749.16	2900	987	
1749.17	2900	987	
1749.18	2900	1013	
1749.19	2900	1013	
1749.2	2900	1013	
1749.21	2900	1013	
1749.22	2900	1013	
1749.23	2900	1026	
1749.24	2900	1026	
1749.25	2900	1026	
1749.26	2900	1026	
1749.27	2900	1026	
1749.28	2900	1056	
1749.29	2900	1056	
1749.3	2900	1056	
1749.31	2900	1056	
1749.32	2900	1056	
1749.33	2900	1056	
1749.3400000000001	2900	1080	
1749.3500000000001	2900	1080	
1749.3600000000001	2900	1080	
1749.3700000000001	2900	1098	
1749.38	2900	1098	
1749.39	2900	1098	
1749.4	2900	1098	
1749.41	2900	1098	
1749.42	2900	1149	
1749.43	2900	1149	
1749.44	2900	1149	
1749.45	2900	1149	
1749.46	2900	1174	
1749.47	2900	1174	
1749.48	2900	1174	
1749.49	2900	1174	
1749.5	2900	1174	
1749.51	2900	1220	
1749.52	2900	1220	
1749.53	2900	1220	
1749.54	2900	1220	
1749.55	2900	1220	
1749.56	2900	1250	
1749.57	2900	1250	
1749.58	2900	1250	
1749.5900000000001	2900	1250	
1749.6000000000001	2900	1250	
1749.6100000000001	2900	1294	
1749.6200000000001	2900	1294	
1749.63	2900	1294	
1749.64	2900	1294	
1749.65	2900	1294	
1749.66	2900	1352	
1749.67	2900	1352	
1749.68	2900	1352	
1749.69	2900	1352	
1749.7	2900	1352	
1749.71	2900	1379	
1749.72	2900	1379	
1749.73	2900	1379	
1749.74	2900	1379	
1749.75	2900	1379	
1749.76	2900	1379	
1749.77	2900	1379	
1749.78	2900	1425	
1749.79	2900	1425	
1749.8	2900	1425	
1749.81	2900	1425	
1749.82	2900	1425	
1749.83	2900	1425	
1749.8400000000001	2900	1468	
1749.8500000000001	2900	1468	
1749.8600000000001	2900	1468	
1749.8700000000001	2900	1468	
1749.88	2900	1468	
1749.89	2900	1521	
1749.9	2900	1521	
1749.91	2900	1569	
1749.92	2900	1569	
1749.93	2900	1569	
1749.94	2900	1569	
1749.95	2900	1569	
1749.96	2900	1569	
1749.97	2900	1609	
1749.98	2900	1609	
1749.99	2900	1609	
1750	2900	1609	
1750.01	2900	1609	
1750.02	2900	1671	
1750.03	2900	1671	
1750.04	2900	1671	
1750.05	2900	1671	
1750.06	2900	1708	
1750.07	2900	1708	
1750.08	2900	1708	
1750.0900000000001	2900	1708	
1750.1000000000001	2900	1708	
1750.1100000000001	2900	1765	
1750.1200000000001	2900	1765	
1750.13	2900	1765	
1750.14	2900	1765	
1750.15	2900	1765	
1750.16	2900	1797	
1750.17	2900	1797	
1750.18	2900	1797	
1750.19	2900	1797	
1750.2	2900	1797	
1750.21	2900	1863	
1750.22	2900	1863	
1750.23	2900	1863	
1750.24	2900	1863	
1750.25	2900	1863	
1750.26	2900	1863	
1750.27	2900	1898	
1750.28	2900	1898	
1750.29	2900	1898	
1750.3	2900	1898	
1750.31	2900	1973	
1750.32	2900	1973	
1750.33	2900	1973	
1750.3400000000001	2900	1973	
1750.3500000000001	2900	1973	
1750.3600000000001	2900	1973	
1750.3700000000001	2900	1997	
1750.38	2900	1997	
1750.39	2900	1997	
1750.4	2900	1997	
1750.41	2900	1997	
1750.42	2900	2076	
1750.43	2900	2076	
1750.44	2900	2076	
1750.45	2900	2076	
1750.46	2900	2099	
1750.47	2900	2099	
1750.48	2900	2099	
1750.49	2900	2099	
1750.5	2900	2099	
1750.51	2900	2165	
1750.52	2900	2165	
1750.53	2900	2165	
1750.54	2900	2165	
1750.55	2900	2165	
1750.56	2900	2165	
1750.57	2900	2213	
1750.58	2900	2213	
1750.5900000000001	2900	2213	
1750.6000000000001	2900	2213	
1750.6100000000001	2900	2274	
1750.6200000000001	2900	2274	
1750.63	2900	2274	
1750.64	2900	2274	
1750.65	2900	2274	
1750.66	2900	2302	
1750.67	2900	2302	
1750.68	2900	2302	
1750.69	2900	2302	
1750.7	2900	2302	
1750.71	2900	2302	
1750.72	2900	2348	
1750.73	2900	2348	
1750.74	2900	2348	
1750.75	2900	2348	
1750.76	2900	2348	
1750.77	2900	2391	
1750.78	2900	2391	
1750.79	2900	2391	
1750.8	2900	2391	
1750.81	2900	2440	
1750.82	2900	2440	
1750.83	2900	2440	
1750.8400000000001	2900	2440	
1750.8500000000001	2900	2440	
1750.8600000000001	2900	2467	
1750.8700000000001	2900	2467	
1750.88	2900	2467	
1750.89	2900	2467	
1750.9	2900	2467	
1750.91	2900	2467	
1750.92	2900	2500	
1750.93	2900	2500	
1750.94	2900	2500	
1750.95	2900	2500	
1750.96	2900	2539	
1750.97	2900	2539	
1750.98	2900	2539	
1750.99	2900	2539	
1751	2900	2539	
1751.01	2900	2579	
1751.02	2900	2579	
1751.03	2900	2579	
1751.04	2900	2579	
1751.05	2900	2579	
1751.06	2900	2579	
1751.07	2900	2579	
1751.08	2900	2579	
1751.0900000000001	2900	2579	
1751.1000000000001	2900	2579	
1751.1100000000001	2900	2579	
1751.1200000000001	2900	2589	
1751.13	2900	2589	
1751.14	2900	2589	
1751.15	2900	2589	
1751.16	2900	2620	
1751.17	2900	2620	
1751.18	2900	2620	
1751.19	2900	2620	
1751.2	2900	2620	
1751.21	2900	2647	
1751.22	2900	2647	
1751.23	2900	2647	
1751.24	2900	2647	
1751.25	2900	2647	
1751.26	2900	2636	
1751.27	2900	2636	
1751.28	2900	2636	
1751.29	2900	2636	
1751.3	2900	2636	
1751.31	2900	2679	
1751.32	2900	2679	
1751.33	2900	2679	
1751.3400000000001	2900	2679	
1751.3500000000001	2900	2679	
1751.3600000000001	2900	2674	
1751.3700000000001	2900	2674	
1751.38	2900	2674	
1751.39	2900	2674	
1751.4	2900	2674	
1751.41	2900	2674	
1751.42	2900	2674	
1751.43	2900	2679	
1751.44	2900	2679	
1751.45	2900	2679	
1751.46	2900	2679	
1751.47	2900	2696	
1751.48	2900	2696	
1751.49	2900	2696	
1751.5	2900	2696	
1751.51	2900	2696	
1751.52	2900	2696	
1751.53	2900	2701	
1751.54	2900	2701	
1751.55	2900	2701	
1751.56	2900	2701	
1751.57	2900	2701	
1751.58	2900	2707	
1751.5900000000001	2900	2707	
1751.6000000000001	2900	2707	
1751.6100000000001	2900	2735	
1751.6200000000001	2900	2735	
1751.63	2900	2735	
1751.64	2900	2735	
1751.65	2900	2735	
1751.66	2900	2718	
1751.67	2900	2718	
1751.68	2900	2718	
1751.69	2900	2718	
1751.7	2900	2718	
1751.71	2900	2718	
1751.72	2900	2735	
1751.73	2900	2735	
1751.74	2900	2735	
1751.75	2900	2735	
1751.76	2900	2735	
1751.77	2900	2729	
1751.78	2900	2729	
1751.79	2900	2729	
1751.8	2900	2729	
1751.81	2900	2735	
1751.82	2900	2735	
1751.83	2900	2735	
1751.8400000000001	2900	2735	
1751.8500000000001	2900	2735	
1751.8600000000001	2900	2764	
1751.8700000000001	2900	2764	
1751.88	2900	2764	
1751.89	2900	2764	
1751.9	2900	2764	
1751.91	2900	2764	
1751.92	2900	2735	
1751.93	2900	2735	
1751.94	2900	2735	
1751.95	2900	2735	
1751.96	2900	2746	
1751.97	2900	2746	
1751.98	2900	2746	
1751.99	2900	2746	
1752	2900	2746	
1752.01	2900	2752	
1752.02	2900	2752	
1752.03	2900	2752	
1752.04	2900	2752	
1752.05	2900	2752	
1752.06	2900	2781	
1752.07	2900	2781	
